id,name,releaseDate,stores,ratings,tags,platforms
290856,Apex Legends,2019-02-04,"[{""name"":""Steam""},{""name"":""PlayStation Store""},{""name"":""Xbox Store""},{""name"":""Nintendo Store""}]","[{""title"":""recommended"",""count"":940,""percent"":49.47},{""title"":""meh"",""count"":494,""percent"":26},{""title"":""exceptional"",""count"":317,""percent"":16.68},{""title"":""skip"",""count"":149,""percent"":7.84}]","[{""name"":""Экшен"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg""},{""name"":""Приключение"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/bc0/bc06a29ceac58652b684deefe7d56099.jpg""},{""name"":""Multiplayer"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg""},{""name"":""Atmospheric"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/511/5118aff5091cb3efec399c808f8c598f.jpg""},{""name"":""Атмосфера"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/157/15742f2f67eacff546738e1ab5c19d20.jpg""},{""name"":""Full controller support"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg""},{""name"":""Для нескольких игроков"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/55e/55ee6432ac2bf224610fa17e4c652107.jpg""},{""name"":""Co-op"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg""},{""name"":""Шутер"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/c24/c24ec439abf4a2e92f3429dfa83f7f94.jpg""},{""name"":""First-Person"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/c24/c24ec439abf4a2e92f3429dfa83f7f94.jpg""},{""name"":""От первого лица"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/c80/c80bcf321da44d69b18a06c04d942662.jpg""},{""name"":""Sci-fi"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/7a2/7a2500ee8b2c0e1ff268bb4479463dea.jpg""},{""name"":""Научная фантастика"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/c80/c80bcf321da44d69b18a06c04d942662.jpg""},{""name"":""FPS"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg""},{""name"":""Шутер от первого лица"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/6c5/6c55e22185876626881b76c11922b073.jpg""},{""name"":""Online Co-Op"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg""},{""name"":""Survival"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b45/b45575f34285f2c4479c9a5f719d972e.jpg""},{""name"":""Exploration"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/d7d/d7d33daa1892e2468cd0263d5dfc957e.jpg""},{""name"":""Выживание"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/974/974342a3959981a17bdbbff2fd7f97b0.jpg""},{""name"":""Совместная игра по сети"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/73e/73eecb8909e0c39fb246f457b5d6cbbe.jpg""},{""name"":""Free to Play"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg""},{""name"":""Тактика"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/d58/d588947d4286e7b5e0e12e1bea7d9844.jpg""},{""name"":""Tactical"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/dc0/dc0926d3f84ffbcc00968fe8a6f0aed3.jpg""},{""name"":""Мрачная"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/4e6/4e6e8e7f50c237d76f38f3c885dae3d2.jpg""},{""name"":""Dark"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/562/562553814dd54e001a541e4ee83a591c.jpg""},{""name"":""Action-Adventure"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg""},{""name"":""PvP"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/4e0/4e0e7b6d6906a131307c94266e5c9a1c.jpg""},{""name"":""Игрок против игрока"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/26b/26b27e1da9e3727fcb12e3e4e86c8c19.jpg""},{""name"":""Кастомизация персонажа"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/c06/c06d88c35785c8003147cb53c84af033.jpg""},{""name"":""Character Customization"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/260/26023c855f1769a93411d6a7ea084632.jpeg""},{""name"":""Team-Based"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/476/476178ef18ab0534771d099f51cdc694.jpg""},{""name"":""Командная"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/cc7/cc77035eb972f179f5090ee2a0fabd99.jpg""},{""name"":""Cinematic"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/c50/c5085506fe4b5e20fc7aa5ace842c20b.jpg""},{""name"":""Киберпанк"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg""},{""name"":""Cyberpunk"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/screenshots/7f8/7f8b58994fc420fefaa5fb9992335a11.jpg""},{""name"":""combat"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/974/974d08635981db7677630327ce1fe4bb.jpg""},{""name"":""Кинематографичная"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/ada/ada5c5ef872679536eb0e2ab58c1aa1d.jpeg""},{""name"":""Королевская битва"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/737/73727793e477ebf228ecd389f1301fee.jpg""},{""name"":""Battle Royale"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/screenshots/da6/da6f74170b9620b1cdab79929d53a3c2.jpg""},{""name"":""Hero Shooter"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/af2/af2b640fa820e8a8135948a4cd399539.jpg""},{""name"":""lootboxes"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b72/b7233d5d5b1e75e86bb860ccc7aeca85.jpg""}]","[{""name"":""PC""},{""name"":""Xbox One""},{""name"":""PlayStation 4""},{""name"":""Nintendo Switch""},{""name"":""macOS""}]"
50738,Death Stranding,2019-11-08,"[{""name"":""Steam""},{""name"":""PlayStation Store""},{""name"":""Epic Games""}]","[{""title"":""exceptional"",""count"":911,""percent"":59.27},{""title"":""recommended"",""count"":395,""percent"":25.7},{""title"":""meh"",""count"":157,""percent"":10.21},{""title"":""skip"",""count"":74,""percent"":4.81}]","[{""name"":""Singleplayer"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg""},{""name"":""Для одного игрока"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg""},{""name"":""Экшен"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg""},{""name"":""Приключение"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/bc0/bc06a29ceac58652b684deefe7d56099.jpg""},{""name"":""Atmospheric"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/310/3106b0e012271c5ffb16497b070be739.jpg""},{""name"":""Атмосфера"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/157/15742f2f67eacff546738e1ab5c19d20.jpg""},{""name"":""Отличный саундтрек"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg""},{""name"":""Great Soundtrack"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/d82/d82990b9c67ba0d2d09d4e6fa88885a7.jpg""},{""name"":""Глубокий сюжет"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/7fa/7fa0b586293c5861ee32490e953a4996.jpg""},{""name"":""Story Rich"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/d1a/d1a2e99ade53494c6330a0ed945fe823.jpg""},{""name"":""Открытый мир"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/ee3/ee3e10193aafc3230ba1cae426967d10.jpg""},{""name"":""Open World"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/490/49016e06ae2103881ff6373248843069.jpg""},{""name"":""Шедевр"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/6cd/6cd653e0aaef5ff8bbd295bf4bcb12eb.jpg""},{""name"":""Third Person"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/4a0/4a0a1316102366260e6f38fd2a9cfdce.jpg""},{""name"":""Sci-fi"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/6c5/6c55e22185876626881b76c11922b073.jpg""},{""name"":""Научная фантастика"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/c80/c80bcf321da44d69b18a06c04d942662.jpg""},{""name"":""От третьего лица"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg""},{""name"":""Partial Controller Support"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/995/9951d9d55323d08967640f7b9ab3e342.jpg""},{""name"":""Horror"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/63f/63f0e68688cad279ed38cde931dbfcdb.jpg""},{""name"":""Survival"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/9c4/9c47f320eb73c9a02d462e12f6206b26.jpg""},{""name"":""Exploration"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/849/849414b978db37d4563ff9e4b0d3a787.jpg""},{""name"":""Выживание"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/974/974342a3959981a17bdbbff2fd7f97b0.jpg""},{""name"":""Исследование"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/152/152e788b7504aa2753c86dae912fb34c.jpg""},{""name"":""Stealth"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/ad2/ad2ffdf80ba993654f31da045bc02456.jpg""},{""name"":""Стелс"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/f6b/f6bed028b02369d4cab548f4f9337e81.jpg""},{""name"":""Action-Adventure"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg""},{""name"":""Нагота"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg""},{""name"":""Nudity"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b5a/b5a1ee231afc407b49cc5f9716980b2d.jpg""},{""name"":""Post-apocalyptic"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/476/476178ef18ab0534771d099f51cdc694.jpg""},{""name"":""Пост-апокалипсис"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/198/1988a337305e008b41d7f536ce9b73f6.jpg""},{""name"":""Симулятор ходьбы"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/6a2/6a2e48933245e2cd3c92248c75c925e1.jpg""},{""name"":""Memes"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/fc8/fc838d98c9b944e6a15176eabf40bee8.jpg""},{""name"":""Aliens"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/ebd/ebdbb7eb52bd58b0e7fa4538d9757b60.jpg""},{""name"":""Cinematic"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/c50/c5085506fe4b5e20fc7aa5ace842c20b.jpg""},{""name"":""Walking Simulator"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b6b/b6b20bfc4b34e312dbc8aac53c95a348.jpg""},{""name"":""3rd-Person Perspective"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/053/053fc543bf488349610f1ae2d0c1b51b.jpg""},{""name"":""Кинематографичная"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/ada/ada5c5ef872679536eb0e2ab58c1aa1d.jpeg""},{""name"":""Drama"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/51c/51c430f1795c79b78f863a9f22dc422d.jpg""},{""name"":""Heist"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b50/b501727147644474562935f19a60134e.jpg""},{""name"":""Ограбления"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/screenshots/76a/76a4511b693e10e282463b5904a2f450.jpg""},{""name"":""Masterpiece"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/596/596d821b3c0cd01b27773f07b99ff737.jpg""}]","[{""name"":""PC""},{""name"":""PlayStation 4""}]"
58812,Control,2019-08-27,"[{""name"":""Steam""},{""name"":""PlayStation Store""},{""name"":""Xbox Store""},{""name"":""GOG""},{""name"":""Epic Games""}]","[{""title"":""recommended"",""count"":624,""percent"":43.7},{""title"":""exceptional"",""count"":569,""percent"":39.85},{""title"":""meh"",""count"":193,""percent"":13.52},{""title"":""skip"",""count"":42,""percent"":2.94}]","[{""name"":""Singleplayer"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/fc1/fc1307a2774506b5bd65d7e8424664a7.jpg""},{""name"":""Для одного игрока"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg""},{""name"":""Экшен"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg""},{""name"":""Приключение"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/bc0/bc06a29ceac58652b684deefe7d56099.jpg""},{""name"":""Atmospheric"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/511/5118aff5091cb3efec399c808f8c598f.jpg""},{""name"":""Атмосфера"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/157/15742f2f67eacff546738e1ab5c19d20.jpg""},{""name"":""Full controller support"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg""},{""name"":""Third Person"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/4a0/4a0a1316102366260e6f38fd2a9cfdce.jpg""},{""name"":""Sci-fi"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/6c5/6c55e22185876626881b76c11922b073.jpg""},{""name"":""Научная фантастика"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/c80/c80bcf321da44d69b18a06c04d942662.jpg""},{""name"":""От третьего лица"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg""},{""name"":""Female Protagonist"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/974/974342a3959981a17bdbbff2fd7f97b0.jpg""},{""name"":""Exploration"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/849/849414b978db37d4563ff9e4b0d3a787.jpg""},{""name"":""Женщина-протагонист"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/562/562553814dd54e001a541e4ee83a591c.jpg""},{""name"":""Шутер от третьего лица"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/d7d/d7d33daa1892e2468cd0263d5dfc957e.jpg""},{""name"":""Action-Adventure"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/e1f/e1ffbeb1bac25b19749ad285ca29e158.jpg""},{""name"":""Cinematic"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/c50/c5085506fe4b5e20fc7aa5ace842c20b.jpg""},{""name"":""Metroidvania"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/2eb/2eb8f1b4787c3beaa568bc52c0580cba.jpg""},{""name"":""3rd-Person Perspective"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/053/053fc543bf488349610f1ae2d0c1b51b.jpg""},{""name"":""Detective"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/951/951572a3dd1e42544bd39a5d5b42d234.jpg""},{""name"":""Сверхъестественное"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/ba9/ba981ea851b2a85b78d63d9ec53c19e5.jpg""},{""name"":""Supernatural"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b47/b47c20aa6cfd4c825d37e2bc68462e9c.jpg""},{""name"":""Abstract"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg""},{""name"":""realism"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/screenshots/015/015d4f8159967cbe6b64558b59f1d09d.jpg""},{""name"":""paranormal"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/screenshots/423/4234eb7182f02aca2651d0937a17b8fa.jpg""}]","[{""name"":""PC""},{""name"":""PlayStation 5""},{""name"":""Xbox One""},{""name"":""PlayStation 4""},{""name"":""Xbox Series S/X""}]"
257201,Star Wars Jedi: Fallen Order,2019-11-15,"[{""name"":""Steam""},{""name"":""PlayStation Store""},{""name"":""Xbox Store""},{""name"":""Epic Games""}]","[{""title"":""recommended"",""count"":823,""percent"":51.63},{""title"":""exceptional"",""count"":527,""percent"":33.06},{""title"":""meh"",""count"":213,""percent"":13.36},{""title"":""skip"",""count"":31,""percent"":1.94}]","[{""name"":""Singleplayer"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/942/9424d6bb763dc38d9378b488603c87fa.jpg""},{""name"":""Для одного игрока"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/8cc/8cce7c0e99dcc43d66c8efd42f9d03e3.jpg""},{""name"":""Экшен"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/46d/46d98e6910fbc0706e2948a7cc9b10c5.jpg""},{""name"":""Приключение"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/bc0/bc06a29ceac58652b684deefe7d56099.jpg""},{""name"":""Atmospheric"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/8d6/8d69eb6c32ed6acfd75f82d532144993.jpg""},{""name"":""Full controller support"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/9dd/9ddabb34840ea9227556670606cf8ea3.jpg""},{""name"":""Глубокий сюжет"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/7fa/7fa0b586293c5861ee32490e953a4996.jpg""},{""name"":""Story Rich"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/26d/26d4437715bee60138dab4a7c8c59c92.jpg""},{""name"":""Third Person"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/4a0/4a0a1316102366260e6f38fd2a9cfdce.jpg""},{""name"":""Sci-fi"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/ec3/ec3a7db7b8ab5a71aad622fe7c62632f.jpg""},{""name"":""Научная фантастика"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/c80/c80bcf321da44d69b18a06c04d942662.jpg""},{""name"":""От третьего лица"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/f87/f87457e8347484033cb34cde6101d08d.jpg""},{""name"":""Сложная"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/daa/daaee07fcb40744d90cf8142f94a241f.jpg""},{""name"":""Difficult"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/85c/85c8ae70e7cdf0105f06ef6bdce63b8b.jpg""},{""name"":""Exploration"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b45/b45575f34285f2c4479c9a5f719d972e.jpg""},{""name"":""Space"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/0bc/0bcc108295a244b488d5c25f7d867220.jpg""},{""name"":""Нагота"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/15c/15c95a4915f88a3e89c821526afe05fc.jpg""},{""name"":""Слэшер"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/f90/f90ee1a4239247a822771c40488e68c5.jpg""},{""name"":""Hack and Slash"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/4e0/4e0e7b6d6906a131307c94266e5c9a1c.jpg""},{""name"":""Metroidvania"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/253/2534a46f3da7fa7c315f1387515ca393.jpg""},{""name"":""Метроидвания"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/26c/26cacc55399ed6b2c14e20d2eca0620a.jpg""},{""name"":""3rd-Person Perspective"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/053/053fc543bf488349610f1ae2d0c1b51b.jpg""},{""name"":""Похожа на Dark Souls"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/games/718/71891d2484a592d871e91dc826707e1c.jpg""},{""name"":""Heist"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/b50/b501727147644474562935f19a60134e.jpg""},{""name"":""Ограбления"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/screenshots/76a/76a4511b693e10e282463b5904a2f450.jpg""},{""name"":""Star Wars"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/screenshots/6bf/6bf0a770665068bf497a4c808a473730.jpg""},{""name"":""Звёздные войны"",""language"":""rus"",""image_background"":""https://media.rawg.io/media/screenshots/b2d/b2d1dbce92dcbcd5a5d376984c3cb0fe.jpg""},{""name"":""Souls-like"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/70a/70a009eae06ac608b9d8274125e68bb4.jpg""},{""name"":""Singe-player"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/screenshots/4d4/4d47759d7cfd5572f54f763845106e9e.jpg""},{""name"":""cinema"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/559/559bc0768f656ad0c63c54b80a82d680.jpg""},{""name"":""lightsaber"",""language"":""eng"",""image_background"":""https://media.rawg.io/media/games/559/559bc0768f656ad0c63c54b80a82d680.jpg""}]","[{""name"":""PC""},{""name"":""PlayStation 4""},{""name"":""Xbox One""}]"
